ReportingYear,Sector,License#,TYPEFACILITY,FACILITY_SUBTYPE,Facility Type Group,FacilityLicenseIssueYear,FacilityName,FacilityRegion
2015,Private,MF898,Clinic,General Dental Clinic,Clinic,1998,Zenith Dental Clinic,Abu Dhabi
2015,Private,MF1712,Clinic,General Dental Clinic,Clinic,2004,Victory Dental Medical Clinic,Abu Dhabi
2015,Private,MF2229,Clinic,School Clinic,Clinic,2008,Cambridge Private Secondry School Clinic,Abu Dhabi
2015,Private,MF2365,Clinic,School Clinic,Clinic,2008,Aldar Academies-The Pearl Primary Clinic-  ,Abu Dhabi
2015,Private,MF2274,Clinic,Specialized Medical Clinic,Clinic,2010,Silkor Laser Hair Remoavl,Abu Dhabi
2015,Private,MF2231,Clinic,School Clinic,Clinic,2010,Jubilee Private School Clinic,Abu Dhabi
2015,Private,MF15,Clinic,General Dental Clinic,Clinic,1985,International Dental Clinic,Abu Dhabi
2015,Private,MF1915,Clinic,Specialized Medical Clinic,Clinic,2005,Dr. Abdallah Azzam Paediatric Clinic,Abu Dhabi
2015,Private,MF1889,Clinic,Specialized Medical Clinic,Clinic,2005,Derma Beauty & Laser Medical Clinic,Abu Dhabi
2015,Private,MF205,Clinic,General Medical Clinic,Clinic,1979,City Clinic,Abu Dhabi
2015,Private,MF1397,Clinic,General Dental Clinic,Clinic,2002,Al- Reef Dental Clinc,Abu Dhabi
2015,Private,MF2186,Clinic,School Clinic,Clinic,2010,Abu Dhabi Grammar Private School (Canada) Clinic,Abu Dhabi
2015,Private,MF3158,Clinic,Specialized Medical Clinic,Clinic,2012,Silkor Medical Clinic ,Abu Dhabi
2015,Private,MF1944,Clinic,General Dental Clinic,Clinic,2006,Retaj  Dental  Clinic,Abu Dhabi
2015,Private,MF2112,Clinic,School Clinic,Clinic,2015,Al Manhal Internatonal Private School,Abu Dhabi
2015,Private,MF3023,Clinic,School Clinic,Clinic,2012,British International School Clinic,Abu Dhabi
2015,Private,MF3116,Clinic,First Aid Post,Clinic,2014,El Bunduq Offshore Clinic,Abu Dhabi
2015,Private,MF3281,Clinic,General Medical Clinic,Clinic,2013,Clinic Dodsal Engg. Const- Hameem ,Abu Dhabi
2015,Private,MF3312,Clinic,School Clinic,Clinic,2012,Iranian Private School Clinic ,Abu Dhabi
2015,Public,MF2290,Clinic,General Medical Clinic,Clinic,2010,Umm Al Dakh Clinic,Abu Dhabi
2015,Private,MF2230,Clinic,School Clinic,Clinic,2011,Sunrise English Private School Clinic,Abu Dhabi
2015,Private,MF180,Clinic,General Dental Clinic,Clinic,2003,Smile Dental Clinic,Abu Dhabi
2015,Public,MF2354,Clinic,School Clinic,Clinic,2012,Aldhabiynea Private School Clinic,Abu Dhabi
2015,Private,MF3108,Clinic,Specialized Medical Clinic,Clinic,2011,Kaya Skin Care Clinic-Mushrif Mall ,Abu Dhabi
2015,Private,MF3613,Clinic,First Aid Post,Clinic,2013,Alsa Engineering & Construction Company  Clinic,Abu Dhabi
2015,Public,MF3830,Clinic,General Medical Clinic,Clinic,2015,North Island Clinic,Abu Dhabi
2015,Private,MF4040,Clinic,General Medical Clinic,Clinic,2014,Al Noor Hospital Medical Clinic - Sawaeed Residential Camp,Abu Dhabi
2015,Private,MF4100,Clinic,General Medical Clinic,Clinic,2014,Health & Life Medical Centre - Branch 2,Abu Dhabi
2015,Private,MF4175,Clinic,School Clinic,Clinic,2015,Reach British School . Clinic,Abu Dhabi
2015,Private,MF4189,Clinic,School Clinic,Clinic,2015,Creative British School Clinic ,Abu Dhabi
2015,Private,MF4340,Clinic,School Clinic,Clinic,2015,Abu Dhabi Indian School - Branch 1 Clinic,Abu Dhabi
2015,Private,MF4579,Clinic,School Clinic,Clinic,2015,Almaharat Private School  Clinic,Abu Dhabi
2015,Private,MF2470,Clinic,School Clinic,Clinic,2013,Sheikh Khalifa Bin Zayed Arab Pakistan School-L L C Clinic,Abu Dhabi
2015,Private,MF1767,Clinic,Specialized Dental Clinic,Clinic,2005,Royal Specialised Dental Clinic,Abu Dhabi
2015,Private,MF2267,Clinic,School Clinic,Clinic,2010,Private Modern  School Clinic,Abu Dhabi
2015,Private,MF2261,Clinic,School Clinic,Clinic,2009,Japanese Private School Clinic,Abu Dhabi
2015,Private,MF1933,Clinic,Specialized Medical Clinic,Clinic,2006,Dr. Ahmed Kamel Clinic,Abu Dhabi
2015,Private,MF489,Clinic,General Dental Clinic,Clinic,1992,Diamond Dental Clinic,Abu Dhabi
2015,Private,MF2264,Clinic,School Clinic,Clinic,2008,Almurooj Scientific Private School Clinic,Abu Dhabi
2015,Private,MF2191,Clinic,School Clinic,Clinic,2009,Al Wurood Academy Private School Clinic,Abu Dhabi
2015,Private,MF1698,Clinic,General Dental Clinic,Clinic,2004,Al Khan Dental Clinic,Abu Dhabi
2015,Private,MF2164,Clinic,School Clinic,Clinic,2009,Al Choueifat Private School Clinic - Khalifa City,Abu Dhabi
2015,Public,MF2580,Clinic,General Medical Clinic,Clinic,2010,Adnoc Technicial Instituite Clinic,Abu Dhabi
2015,Public,MF2548,Clinic,School Clinic,Clinic,2010,Glenelg Private  School Clinic Abu Dhabi,Abu Dhabi
2015,Private,MF456,Clinic,General Dental Clinic,Clinic,2001,Scandcare,Abu Dhabi
2015,Private,MF1,Clinic,General Medical Clinic,Clinic,1978,Dr. Abdul Aziz Clinic,Abu Dhabi
2015,Private,MF2293,Clinic,School Clinic,Clinic,2013,Al Mashail National Private School Clinic,Abu Dhabi
2015,Private,MF3026,Clinic,Specialized Medical Clinic,Clinic,2011,Corpofino Dermatology Clinic ,Abu Dhabi
2015,Public,MF3292,Clinic,General Medical Clinic,Clinic,2012,Vocational Education Development Centre Clinic,Abu Dhabi
2015,Private,MF283,Clinic,General Dental Clinic,Clinic,2015,Intercontinental Dental Clinic,Abu Dhabi
2015,Private,MF963,Clinic,Specialized Medical Clinic,Clinic,1998,Dr Hikmat Mattar Medical Clinic,Abu Dhabi
2015,Private,MF2111,Clinic,School Clinic,Clinic,2008,Al Khubairat Community School Clinic,Abu Dhabi
2015,Private,MF2183,Clinic,School Clinic,Clinic,2008,American Community School Clinic,Abu Dhabi
2015,Private,MF3593,Clinic,School Clinic,Clinic,2014,Bloom Gardens School . Clinic,Abu Dhabi
2015,Public,MF3571,Clinic,General Medical Clinic,Clinic,2013,South Island Clinic,Abu Dhabi
2015,Private,MF3561,Clinic,Specialized Medical Clinic,Clinic,2014,Cosmedics Skin & Laser Clinic,Abu Dhabi
2015,Public,MF3756,Clinic,First Aid Post,Clinic,2015,Suwaihan Medical Clinic,Abu Dhabi
2015,Public,MF4129,Clinic,First Aid Post,Clinic,2015,Rosewood Hotel Abu Dhabi -  Clinic,Abu Dhabi
2015,Private,MF3948,Clinic,General Medical Clinic,Clinic,2015,Alnoor Hospital Clinic - Alryan Labor Camp,Abu Dhabi
2015,Private,MF4114,Clinic,First Aid Post,Clinic,2015,Gulf Fluor First Aid Clinic,Abu Dhabi
2015,Private,MF4232,Clinic,General Dental Clinic,Clinic,2015,Paramount Dental Clinics ,Abu Dhabi
2015,Private,MF4331,Clinic,First Aid Post,Clinic,2015,Alhusam General Contracting Establishment First Aid Post ,Abu Dhabi
2015,Public,MF2289,Clinic,General Medical Clinic,Clinic,2010,Upper Zakum Clinic,Abu Dhabi
2015,Private,MF2427,Clinic,School Clinic,Clinic,2011,Vision Private School Clinic ,Abu Dhabi
2015,Private,MF796,Clinic,General Medical Clinic,Clinic,1997,New Hyderabad Clinic,Abu Dhabi
2015,Private,MF2249,Clinic,School Clinic,Clinic,2013,Al Eman Private School Clinic,Abu Dhabi
2015,Private,MF316,Clinic,General Dental Clinic,Clinic,1979,Dr. Kouthar Al Waidh Clinic,Abu Dhabi
2015,Private,MF406,Clinic,General Dental Clinic,Clinic,1993,Dr. Omer Al Atrash Clinic,Abu Dhabi
2015,Private,MF230,Clinic,General Dental Clinic,Clinic,1990,Dr. Elisabeth Dental Clinic,Abu Dhabi
2015,Private,MF2498,Clinic,General Medical Clinic,Clinic,2011,Clinic Dodsal Engg. Const. Ltd - Tariff ,Abu Dhabi
2015,Private,MF2131,Clinic,General Medical Clinic,Clinic,2007,Consolidated Contractors International Company Clinic,Abu Dhabi
2015,Private,MF2269,Clinic,School Clinic,Clinic,2010,Al Najah Private School Clinic,Abu Dhabi
2015,Private,MF962,Clinic,General Dental Clinic,Clinic,1998,Al Huda Dental Clinic,Abu Dhabi
2015,Private,MF1287,Clinic,General Dental Clinic,Clinic,2015,Al Ameera Dental Clinic,Abu Dhabi
2015,Private,MF17,Clinic,General Medical Clinic,Clinic,1984,Abu Dhabi Oil Company. Limited - Japan-  Clinic,Abu Dhabi
2015,Public,MF2217,Clinic,First Aid Post,Clinic,2013,Abu Dhabi Ship Building Company Clinic,Abu Dhabi
2015,Private,MF3161,Clinic,Specialized Medical Clinic,Clinic,2015,Amaryllis Dermatology Specialised Medical Clinic ,Abu Dhabi
2015,Private,MF2204,Clinic,School Clinic,Clinic,2009,Sheikh Zayed Private Girls Academy Clinic,Abu Dhabi
2015,Private,MF366,Clinic,General Medical Clinic,Clinic,1985,Dr. Mubarak Shaikh Medical Centre,Abu Dhabi
2015,Private,MF2205,Clinic,School Clinic,Clinic,2007,Al Nahda Boys National School Clinic,Abu Dhabi
2015,Private,MF2551,Clinic,Specialized Medical Clinic,Clinic,2010,Dr. Suad Lufti Dermatology & Laser Clinic - ,Abu Dhabi
2015,Private,MF2169,Clinic,School Clinic,Clinic,2008,Al Dhafra Private Schools Clinic,Abu Dhabi
2015,Private,MF2221,Clinic,School Clinic,Clinic,2015,Abumoosa Alashari Private School Clinic,Abu Dhabi
2015,Private,MF3277,Clinic,School Clinic,Clinic,2013,Blooming Buds Nursery Clinic,Abu Dhabi
2015,Private,MF2350,Clinic,School Clinic,Clinic,2011,Abu Dhabi  International Private School Clinic,Abu Dhabi
2015,Private,MF2201,Clinic,School Clinic,Clinic,2011,Model Private School Clinic,Abu Dhabi
2015,Private,MF278,Clinic,General Medical Clinic,Clinic,1975,Dr Ibrahim Awad Clinic,Abu Dhabi
2015,Private,MF3547,Clinic,General Medical Clinic,Clinic,2013,Al Noor Hospital Clinic - Higher Colleges Of Technology For Student,Abu Dhabi
2015,Private,MF3604,Clinic,Specialized Medical Clinic,Clinic,2014,Susan Young Beauty Clinic ,Abu Dhabi
2015,Private,MF3610,Clinic,Specialized Medical Clinic,Clinic,2014,New Age Clinic .,Abu Dhabi
2015,Private,MF3616,Clinic,First Aid Post,Clinic,2012,Yas Waterworld Abu Dhabi Medical Clinic,Abu Dhabi
2015,Private,MF3624,Clinic,Specialized Medical Clinic,Clinic,2014,Vista Care Specialised Clinic,Abu Dhabi
2015,Private,MF3685,Clinic,Specialized Medical Clinic,Clinic,2015,Mayfair Clinic ,Abu Dhabi
2015,Private,MF4080,Clinic,General Medical Clinic,Clinic,2015,Paris-Sorbonne University Clinic,Abu Dhabi
2015,Private,MF3923,Clinic,School Clinic,Clinic,2015,Polaris Private Academy Clinic,Abu Dhabi
2015,Public,MF3913,Clinic,General Medical Clinic,Clinic,2015,Petrofac Emirates Clinic  - Project Uz750 Zadco,Abu Dhabi
2015,Private,MF3950,Clinic,General Medical Clinic,Clinic,2015,Emirates Union Medical Clinic .,Abu Dhabi
2015,Private,MF4274,Clinic,First Aid Post,Clinic,2015,Alsa Engineering & Construction Co.  Rumaitha First Aid Post,Abu Dhabi
2015,Private,MF4336,Clinic,School Clinic,Clinic,2015,Al Basma British School Clinic,Abu Dhabi
2015,Public,MF4277,Clinic,General Medical Clinic,Clinic,2015,West Island Clinic,Abu Dhabi
2015,Private,MF4440,Clinic,School Clinic,Clinic,2015,Global Indian International School -  Clinic,Abu Dhabi
2015,Private,MF4486,Clinic,School Clinic,Clinic,2015,Sabis International School Clinic - Yas Island .,Abu Dhabi
2015,Private,MF2213,Clinic,School Clinic,Clinic,2008,Theodore Monod French Privete School Clinic,Abu Dhabi
2015,Private,MF2177,Clinic,School Clinic,Clinic,2009,Merryland Daltons System Of Kindergarten,Abu Dhabi
2015,Public,MF1984,Clinic,General Medical Clinic,Clinic,2009,Emirates Steel Industries ,Abu Dhabi
2015,Private,MF670,Clinic,Specialized Medical Clinic,Clinic,1997,Dr. Sabah Al Sakban Medical Clinic,Abu Dhabi
2015,Private,MF2165,Clinic,School Clinic,Clinic,2008,Horizon Private School Clinic,Abu Dhabi
2015,Private,MF198,Clinic,General Medical Clinic,Clinic,1979,Central Clinic,Abu Dhabi
2015,Private,MF2155,Clinic,School Clinic,Clinic,2014,Ashabal Al Quds Secondary Private School Clinic,Abu Dhabi
2015,Private,MF2408,Clinic,School Clinic,Clinic,2008,Al Yasmina Private School Clinic,Abu Dhabi
2015,Private,MF616,Clinic,General Dental Clinic,Clinic,1996,Al Rahba Dental Medical Clinic,Abu Dhabi
2015,Private,MF113,Clinic,Specialized Medical Clinic,Clinic,1990,Al Nasseem Clinic,Abu Dhabi
2015,Private,MF1991,Clinic,School Clinic,Clinic,2013,Maali International School Clinic,Abu Dhabi
2015,Private,MF2143,Clinic,School Clinic,Clinic,2010,Al Salam English Private School Clinic,Abu Dhabi
2015,Private,MF2348,Clinic,School Clinic,Clinic,2009,Abu Dhabi Indian School Clinic,Abu Dhabi
2015,Public,MF2314,Clinic,General Medical Clinic,Clinic,2009,Abu Dhabi Investment Authority Clinic,Abu Dhabi
2015,Private,MF2422,Clinic,General Medical Clinic,Clinic,2013,Higher Colleges Of Technology Clinic -Men'S Colleges,Abu Dhabi
2015,Private,MF1071,Clinic,Specialized Medical Clinic,Clinic,1999,Rida Sodagar Clinic,Abu Dhabi
2015,Private,MF3515,Clinic,School Clinic,Clinic,2013,Gems American Academy Private School Clinic,Abu Dhabi
2015,Private,MF3524,Clinic,School Clinic,Clinic,2012,Yas Academy School Clinic,Abu Dhabi
2015,Private,MF3520,Clinic,School Clinic,Clinic,2013,Emirates National Privat School-Clinic -Branch 3 ,Abu Dhabi
2015,Private,MF3897,Clinic,First Aid Post,Clinic,2015,Shangri-La Hotel Abu Dhabi Clinic,Abu Dhabi
2015,Private,MF3863,Clinic,School Clinic,Clinic,2013,Repton Foundation School Clinic .,Abu Dhabi
2015,Private,MF4157,Clinic,School Clinic,Clinic,2015,Gems Winchester School Clinic,Abu Dhabi
2015,Public,MF4081,Clinic,General Medical Clinic,Clinic,2015,Petrofac Emirates . Clinic Uz750 Project South Island - Zadco,Abu Dhabi
2015,Private,MF4174,Clinic,School Clinic,Clinic,2015,Ajyal International School Clinic,Abu Dhabi
2015,Private,MF4131,Clinic,General Medical Clinic,Clinic,2015,Health & Life Medical Centre - Branch 1,Abu Dhabi
2015,Private,MF4365,Clinic,General Medical Clinic,Clinic,2015,Al Noor Hospital Clinic - Etisalat,Abu Dhabi
2015,Private,MF4544,Clinic,School Clinic,Clinic,2015,The Sheikh Zayed Private Academy For Boys . Clinic,Abu Dhabi
2015,Private,MF4532,Clinic,School Clinic,Clinic,2015,Amity International School  Clinic,Abu Dhabi
2015,Private,MF4511,Clinic,School Clinic,Clinic,2015,Virginia International Private School Clinic,Abu Dhabi
2015,Private,MF4580,Clinic,School Clinic,Clinic,2015,Abu Dhabi  International Private School W L L - Branch 1  Clinic,Abu Dhabi
2015,Private,MF2214,Clinic,School Clinic,Clinic,2010,Rosary Private School Clinic,Abu Dhabi
2015,Private,MF2442,Clinic,Specialized Medical Clinic,Clinic,2009,Kaya Skin Care Clinic-,Abu Dhabi
2015,Private,MF2233,Clinic,School Clinic,Clinic,2010,Interntional Academic Private School Clinic,Abu Dhabi
2015,Private,MF2465,Clinic,School Clinic,Clinic,2009,Horizon Private School- Clinic,Abu Dhabi
2015,Private,MF2286,Clinic,School Clinic,Clinic,2010,German International School Clinic,Abu Dhabi
2015,Private,MF1523,Clinic,General Dental Clinic,Clinic,2003,Ansam Dental Clinic,Abu Dhabi
2015,Public,MF2318,Clinic,School Clinic,Clinic,2010,Albateen Scientefic Private  School Clinic,Abu Dhabi
2015,Private,MF1419,Clinic,General Dental Clinic,Clinic,2002,Aldiyar  Medical Clinic,Abu Dhabi
2015,Private,MF2067,Clinic,School Clinic,Clinic,2015,Al Tharwat National Private School Clinic,Abu Dhabi
2015,Private,MF1980,Clinic,School Clinic,Clinic,2015,Al Rawafed Private School Clinic,Abu Dhabi
2015,Private,MF1993,Clinic,School Clinic,Clinic,2011,Al Rabeeh Private School Clinic,Abu Dhabi
2015,Private,MF2206,Clinic,School Clinic,Clinic,2007,Al Nahda National Private School (Girls),Abu Dhabi
2015,Private,MF1034,Clinic,General Medical Clinic,Clinic,2014,Medical Clinic Of Al Jaber Establishment,Abu Dhabi
2015,Private,MF2279,Clinic,School Clinic,Clinic,2009,Abc Private School Clinic,Abu Dhabi
2015,Public,MF2613,Clinic,General Medical Clinic,Clinic,2010,Emirates Aluminum Company Limited P J S Clinic,Abu Dhabi
2015,Private,MF607,Clinic,Specialized Medical Clinic,Clinic,1975,Dr. Ronald Mcculloch Complex,Abu Dhabi
2015,Private,MF324,Clinic,General Dental Clinic,Clinic,1992,Dr. Magdy Lyon Dental Clinic,Abu Dhabi
2015,Private,MF2439,Clinic,School Clinic,Clinic,2011,Baraem Al Ain Private School- Baniyas Clinic,Abu Dhabi
2015,Private,MF1910,Clinic,General Dental Clinic,Clinic,2005,Al Ahliah Dental Clinic,Abu Dhabi
2015,Private,MF3115,Clinic,School Clinic,Clinic,2012,Private International English School Clinic,Abu Dhabi
2015,Private,MF3117,Clinic,First Aid Post,Clinic,2012,Alsa Engineering & Construction Company Clinic,Abu Dhabi
2015,Private,MF3301,Clinic,School Clinic,Clinic,2013,Aldar Academies - Al Bateen School Clicin -  3,Abu Dhabi
2015,Public,MF4414,Clinic,General Medical Clinic,Clinic,2015,Al Mafraque Juvenile  Centre Clinic,Abu Dhabi
2015,Private,MF3927,Clinic,School Clinic,Clinic,2014,International Community School . Branch 1 Clinic,Abu Dhabi
2015,Private,MF4029,Clinic,School Clinic,Clinic,2015,Gems Cambridge International School Clinic,Abu Dhabi
2015,Public,MF4078,Clinic,General Medical Clinic,Clinic,2015,Petrofac Emirates  Clinic Uz750 Project West Island - Zadco,Abu Dhabi
2015,Private,MF4400,Clinic,General Medical Clinic,Clinic,2015,Health & Life Medical Centre  Branch 6,Abu Dhabi
2015,Private,MF4386,Clinic,School Clinic,Clinic,2015,Abu Dhabi Grammar School Clinic - Branch 1,Abu Dhabi
2015,Private,MF4514,Clinic,First Aid Post,Clinic,2015,Pivot First Aid Post Clinic,Abu Dhabi
2015,Private,MF4474,Clinic,General Medical Clinic,Clinic,2015,New Medical Centre  - Branch Of Abu Dhabi 3,Abu Dhabi
2015,Private,MF4661,Clinic,School Clinic,Clinic,2015,Gems United Indian School . Clinic,Abu Dhabi
2015,Private,MF1221,Clinic,General Medical Clinic,Clinic,2001,Hanadi Clinic,Al Ain
2015,Private,MF472,Clinic,General Dental Clinic,Clinic,1980,Dr. Tabrizi Dental Clinic,Al Ain
2015,Private,MF2255,Clinic,School Clinic,Clinic,2012,Clinic Of Emirates Educational Est  Of Emirates Private School,Al Ain
2015,Private,MF2284,Clinic,School Clinic,Clinic,2014,Al-Ain Iranian Private School Clinic,Al Ain
2015,Private,MF1935,Clinic,General Dental Clinic,Clinic,2006,Aldera Dental Clinic ,Al Ain
2015,Private,MF2312,Clinic,School Clinic,Clinic,2014,Al Seddique Private School Clinic,Al Ain
2015,Private,MF290,Clinic,General Dental Clinic,Clinic,1990,Al Hajjar Dental Clinic,Al Ain
2015,Private,MF2988,Clinic,School Clinic,Clinic,2013,Al Manahel Private School  Clinic,Al Ain
2015,Private,MF2203,Clinic,School Clinic,Clinic,2014,International Private School Clinic,Al Ain
2015,Private,MF2180,Clinic,School Clinic,Clinic,2011,Al Israa Private School Clinic,Al Ain
2015,Private,MF3183,Clinic,Specialized Medical Clinic,Clinic,2012,Sleep Disorders Specialised Clinic,Al Ain
2015,Private,MF3269,Clinic,School Clinic,Clinic,2013,Al Dar Academies – Al Ain International School Clinic –  4,Al Ain
2015,Private,MF532,Clinic,General Dental Clinic,Clinic,1988,Gulf Clinic,Al Ain
2015,Private,MF1021,Clinic,General Dental Clinic,Clinic,1999,Dr. Reyadh Dental Clinic,Al Ain
2015,Private,MF659,Clinic,General Medical Clinic,Clinic,1996,Al Insaaf Medical Clinic,Al Ain
2015,Private,MF978,Clinic,General Dental Clinic,Clinic,1998,Al Attar Dental Clinic,Al Ain
2015,Private,MF1125,Clinic,General Dental Clinic,Clinic,2000,Baynunah Dental Clinic,Al Ain
2015,Private,MF2603,Clinic,School Clinic,Clinic,2014,International School Of Choueifat Clinic - Branch,Al Ain
2015,Private,MF4346,Clinic,General Dental Clinic,Clinic,2015,Alba Smile Dental Clinic,Al Ain
2015,Private,MF700,Clinic,General Medical Clinic,Clinic,1999,Sun Medical Clinic,Al Ain
2015,Private,MF2161,Clinic,School Clinic,Clinic,2010,Al Madaar Al Dawaleia Al Khasa School Clinic,Al Ain
2015,Private,MF1185,Clinic,Specialized Medical Clinic,Clinic,2001,Dr. Ghazal Maheri Specialised Clinic,Al Ain
2015,Private,MF1799,Clinic,Specialized Medical Clinic,Clinic,2005,Al Asria Eye Clinic,Al Ain
2015,Private,MF95,Clinic,Specialized Medical Clinic,Clinic,1995,Al Mahdi Medical Clinic,Al Ain
2015,Private,MF2163,Clinic,School Clinic,Clinic,2009,Al Ittihad National Private School Clinic,Al Ain
2015,Private,MF651,Clinic,General Medical Clinic,Clinic,2003,Al Dhaheri Medical Clinic,Al Ain
2015,Public,MF2612,Clinic,School Clinic,Clinic,2012,Al Danat Private School Clinic,Al Ain
2015,Private,MF2311,Clinic,School Clinic,Clinic,2010,Al Andalus Private Academy Clinic,Al Ain
2015,Private,MF3257,Clinic,School Clinic,Clinic,2015,Pakistani Islamic Private School Clinic ,Al Ain
2015,Private,MF2189,Clinic,School Clinic,Clinic,2011,Aldhwaa Private School Clinic,Al Ain
2015,Private,MF576,Clinic,General Dental Clinic,Clinic,1980,National Dental Clinic,Al Ain
